,Day,Site,Trial_Number,Arm,Var1,Var3
237,238,A,2,Control-III,1.26004486360315,6.062638483257611
238,239,A,2,Control-III,1.2668538516935302,6.0329000879943395
239,240,A,2,Control-III,1.2734929876411,5.97960217926546
240,241,A,2,Control-III,1.27996030412662,5.903139356139901
241,242,A,2,Control-III,1.28625388474462,5.804077722608111
242,243,A,2,Control-III,1.29237186457133,5.6831506963461305
243,244,A,2,Control-III,1.29831243071732,5.54125357874776
244,245,A,2,Control-III,1.3040738228646,5.379436926426259
245,246,A,2,Control-III,1.3096543337883602,5.198898773260769
246,247,A,2,Control-III,1.31505230986277,5.00097576057258
247,248,A,2,Control-III,1.32026615155101,4.787133241100451
248,249,A,2,Control-III,1.32529431387928,4.55895443004164
249,250,A,2,Control-III,1.33013530689455,4.3181286834805
250,251,A,2,Control-III,1.3347876961061298,4.06643899098706
251,252,A,2,Control-III,1.3392501029106698,3.80574877498604
252,253,A,2,Control-III,1.34352120500074,3.53798809462925
253,254,A,2,Control-III,1.34759973675661,3.2651393563128197
254,255,A,2,Control-III,1.3514844896213,2.9892226366338996
255,256,A,2,Control-III,1.3551743124587,2.7122807264501803
256,257,A,2,Control-III,1.35866811189466,2.43636400677124
257,258,A,2,Control-III,1.36196485264101,2.16351526845482
258,259,A,2,Control-III,1.36506355780232,1.89575458809803
259,260,A,2,Control-III,1.3679633091653702,1.63506437209701
260,261,A,2,Control-III,1.37066324747125,1.38337467960356
261,262,A,2,Control-III,1.37316257266997,1.14254893304242
262,263,A,2,Control-III,1.37546054415755,0.914370121983626
263,264,A,2,Control-III,1.37755648099542,0.700527602511494
264,265,A,2,Control-III,1.37944976211227,0.502604589823292
265,266,A,2,Control-III,1.38113982648805,0.322066436657795
266,267,A,2,Control-III,1.3826261733202099,0.160249784336305
267,268,A,2,Control-III,1.38390836217209,0.0183526667379314
268,269,A,2,Control-III,1.38498601310349,-0.10257435952405401
269,270,A,2,Control-III,1.3858588067831499,-0.201635993055851
270,271,A,2,Control-III,1.38652648458349,-0.278098816181404
271,272,A,2,Control-III,1.3869888486571598,-0.331396724910284
272,273,A,2,Control-III,1.3872457619957,-0.361135120173558
273,274,A,2,Control-III,1.3872971484701597,-0.367093829297245
274,275,A,2,Control-III,1.3871429928536,-0.349228736083764
275,276,A,2,Control-III,1.38678334082566,-0.307672107432819
276,277,A,2,Control-III,1.38621829895901,-0.242731614083557
277,278,A,2,Control-III,1.3854480346877398,-0.154888052728057
278,279,A,2,Control-III,1.38447277625777,-0.0447917863608421
279,280,A,2,Control-III,1.38329281265924,0.0867420707812089
280,281,A,2,Control-III,1.3819084935408101,0.238739688039459
281,282,A,2,Control-III,1.38032022910613,0.41007572823501504
282,283,A,2,Control-III,1.37852848999221,0.599481679271467
283,284,A,2,Control-III,1.3765338071300302,0.805555245754669
284,285,A,2,Control-III,1.3743367715871702,1.02677073109717
285,286,A,2,Control-III,1.37193803439268,1.26149033324198
286,287,A,2,Control-III,1.36933830634415,1.50797627037597
287,288,A,2,Control-III,1.3665383577971202,1.76440364685846
288,289,A,2,Control-III,1.36353901843676,2.02887396411002
289,290,A,2,Control-III,1.36034117703206,2.29942917643173
290,291,A,2,Control-III,1.3569457811724401,2.57406618769049
291,292,A,2,Control-III,1.35335383698697,2.8507516815420098
292,293,A,2,Control-III,1.3495664088462498,3.1274371753935295
293,294,A,2,Control-III,1.34558461904695,3.4020741866522997
294,295,A,2,Control-III,1.3414096474793402,3.672629398974
295,296,A,2,Control-III,1.3370427312776,3.93709971622556
296,297,A,2,Control-III,1.33248516445324,4.19352709270806
297,298,A,2,Control-III,1.32773829751167,4.44001302984206
298,299,A,2,Control-III,1.32280353705201,4.674732631986861
299,300,A,2,Control-III,1.3176823453502902,4.89594811732936
300,301,A,2,Control-III,1.3123762399261298,5.10202168381256
301,302,A,2,Control-III,1.30688679309309,5.291427634849019
302,303,A,2,Control-III,1.30121563149273,5.46276367504457
303,304,A,2,Control-III,1.2953644356126202,5.614761292302821
304,305,A,2,Control-III,1.2893349392884,5.7462951494448795
305,306,A,2,Control-III,1.28312892918994,5.8563914158121
306,307,A,2,Control-III,1.27674824429198,5.944234977167599
307,308,A,2,Control-III,1.27019477532915,6.00917547051686
308,309,A,2,Control-III,1.26347046423575,6.050732099167809
309,310,A,2,Control-III,1.25657730357028,6.06859719238129
310,311,A,2,Control-III,1.249517335925,6.062638483257611
311,312,A,2,Control-III,1.2422926533207,6.0329000879943395
312,313,A,2,Control-III,1.23490539658675,5.97960217926546
313,314,A,2,Control-III,1.22735775472675,5.903139356139901
314,315,A,2,Control-III,1.21965196426989,5.804077722608111
315,316,A,2,Control-III,1.2117903086081698,5.6831506963461305
316,317,A,2,Control-III,1.2037751173198301,5.54125357874776
317,318,A,2,Control-III,1.19560876547904,5.379436926426259
318,319,A,2,Control-III,1.1872936729521,5.19889877326078
319,320,A,2,Control-III,1.17883230368037,5.00097576057258
320,321,A,2,Control-III,1.1702271649501699,4.787133241100451
321,322,A,2,Control-III,1.16148080664984,4.55895443004164
322,323,A,2,Control-III,1.15259582051409,4.318128683480509
323,324,A,2,Control-III,1.14357483935607,4.06643899098706
324,325,A,2,Control-III,1.13442053628718,3.80574877498604
325,326,A,2,Control-III,1.1251356239249999,3.53798809462925
326,327,A,2,Control-III,1.11572285358944,3.26513935631283
327,328,A,2,Control-III,1.10618501448749,2.9892226366338996
328,329,A,2,Control-III,1.09652493288673,2.7122807264501803
329,330,A,2,Control-III,1.08674547127781,2.43636400677124
330,331,A,2,Control-III,1.07684952752626,2.16351526845483
331,332,A,2,Control-III,1.0668400340138,1.89575458809803
332,333,A,2,Control-III,1.05671995676937,1.6350643720970202
333,334,A,2,Control-III,1.04649229459026,1.38337467960356
334,335,A,2,Control-III,1.03616007815353,1.1425489330424299
335,336,A,2,Control-III,1.02572636911787,0.914370121983626
336,337,A,2,Control-III,1.01519425921646,0.700527602511494
337,338,A,2,Control-III,1.00456686934076,0.502604589823292
338,339,A,2,Control-III,0.993847348615745,0.322066436657803
339,340,A,2,Control-III,0.983038873466761,0.16024978433630602
340,341,A,2,Control-III,0.972144646678256,0.0183526667379318
341,342,A,2,Control-III,0.9611678964447451,-0.10257435952405401
342,343,A,2,Control-III,0.950111875414219,-0.201635993055851
343,344,A,2,Control-III,0.938979859724318,-0.278098816181404
344,345,A,2,Control-III,0.927775148031539,-0.331396724910284
345,346,A,2,Control-III,0.9165010605337759,-0.361135120173558
346,347,A,2,Control-III,0.905160937986466,-0.367093829297245
347,348,A,2,Control-III,0.8937581407126629,-0.349228736083764
348,349,A,2,Control-III,0.88229604760729,-0.307672107432819
349,350,A,2,Control-III,0.8707780551359069,-0.242731614083557
350,351,A,2,Control-III,0.8592075763282621,-0.154888052728057
351,352,A,2,Control-III,0.8475880397669351,-0.0447917863608425
352,353,A,2,Control-III,0.8359228885713829,0.0867420707812085
353,354,A,2,Control-III,0.8242155793776559,0.23873968803945803
354,355,A,2,Control-III,0.812469581314135,0.41007572823501504
355,356,A,2,Control-III,0.800688374973546,0.599481679271467
356,357,A,2,Control-III,0.7888754513815841,0.805555245754668
357,358,A,2,Control-III,0.7770343109624559,1.02677073109717
358,359,A,2,Control-III,0.7651684625016201,1.26149033324198
359,360,A,2,Control-III,0.7532814221060601,1.50797627037597
360,361,A,2,Control-III,0.741376712162391,1.76440364685846
361,362,A,2,Control-III,0.7294578602930909,2.02887396411002
362,363,A,2,Control-III,0.7175283983112009,2.29942917643173
363,364,A,2,Control-III,0.7055918611737629,2.57406618769049
364,365,A,2,Control-III,0.693651785934344,2.8507516815420098
365,366,A,2,Control-III,0.6817117106949261,3.12743717539352
366,367,A,2,Control-III,0.669775173557488,3.4020741866522997
367,368,A,2,Control-III,0.657845711575598,3.672629398974
368,369,A,2,Control-III,0.6459268597062979,3.93709971622556
369,370,A,2,Control-III,0.6340221497626279,4.19352709270805
370,371,A,2,Control-III,0.6221351093670691,4.44001302984206
371,372,A,2,Control-III,0.6102692609062321,4.6747326319868705
372,373,A,2,Control-III,0.5984281204871049,4.89594811732937
373,374,A,2,Control-III,0.586615196895143,5.102021683812549
374,375,A,2,Control-III,0.574833990554553,5.2914276348490095
375,376,A,2,Control-III,0.5630879924910329,5.46276367504457
376,377,A,2,Control-III,0.551380683297306,5.614761292302821
377,378,A,2,Control-III,0.5397155321017529,5.7462951494448795
378,379,A,2,Control-III,0.528095995540427,5.8563914158121
379,380,A,2,Control-III,0.516525516732781,5.944234977167599
380,381,A,2,Control-III,0.5050075242613979,6.00917547051686
381,382,A,2,Control-III,0.493545431156025,6.050732099167809
382,383,A,2,Control-III,0.482142633882222,6.06859719238129
383,384,A,2,Control-III,0.470802511334913,6.062638483257611
384,385,A,2,Control-III,0.459528423837149,6.0329000879943395
385,386,A,2,Control-III,0.44832371214437106,5.97960217926546
386,387,A,2,Control-III,0.4371916964544699,5.90313935613991
387,388,A,2,Control-III,0.426135675423944,5.804077722608111
388,389,A,2,Control-III,0.41515892519043296,5.6831506963461305
389,390,A,2,Control-III,0.40426469840192797,5.54125357874777
390,391,A,2,Control-III,0.393456223252944,5.37943692642627
391,392,A,2,Control-III,0.38273670252793296,5.19889877326078
392,393,A,2,Control-III,0.37210931265223296,5.00097576057258
393,394,A,2,Control-III,0.36157720275082106,4.787133241100451
394,395,A,2,Control-III,0.351143493715163,4.55895443004164
395,396,A,2,Control-III,0.340811277278424,4.3181286834805
396,397,A,2,Control-III,0.33058361509932105,4.0664389909870495
397,398,A,2,Control-III,0.32046353785488896,3.8057487749860495
398,399,A,2,Control-III,0.310454044342426,3.53798809462926
399,400,A,2,Control-III,0.30055810059088106,3.26513935631284
400,401,A,2,Control-III,0.29077863898196,2.9892226366338996
401,402,A,2,Control-III,0.281118557381195,2.7122807264501803
402,403,A,2,Control-III,0.271580718279247,2.43636400677124
403,404,A,2,Control-III,0.262167947943685,2.16351526845482
404,405,A,2,Control-III,0.25288303558150305,1.89575458809802
405,406,A,2,Control-III,0.24372873251261998,1.63506437209703
406,407,A,2,Control-III,0.2347077513546,1.3833746796035702
407,408,A,2,Control-III,0.225822765218849,1.1425489330424299
408,409,A,2,Control-III,0.217076406918515,0.9143701219836271
409,410,A,2,Control-III,0.20847126818832104,0.700527602511495
410,411,A,2,Control-III,0.200009898916589,0.5026045898232929
411,412,A,2,Control-III,0.191694806389644,0.322066436657797
412,413,A,2,Control-III,0.183528454548857,0.1602497843363
413,414,A,2,Control-III,0.175513263260523,0.0183526667379375
414,415,A,2,Control-III,0.16765160759880302,-0.10257435952404902
415,416,A,2,Control-III,0.15994581714193698,-0.20163599305584698
416,417,A,2,Control-III,0.152398175281942,-0.27809881618140303
417,418,A,2,Control-III,0.145010918547993,-0.331396724910284
418,419,A,2,Control-III,0.137786235943691,-0.361135120173558
419,420,A,2,Control-III,0.130726268298411,-0.367093829297245
420,421,A,2,Control-III,0.123833107632935,-0.34922873608376304
421,422,A,2,Control-III,0.117108796539534,-0.30767210743282203
422,423,A,2,Control-III,0.11055532757670801,-0.242731614083561
423,424,A,2,Control-III,0.104174642678745,-0.15488805272806197
424,425,A,2,Control-III,0.0979686325802869,-0.0447917863608425
425,426,A,2,Control-III,0.0919391362560636,0.0867420707812077
426,427,A,2,Control-III,0.0860879403759622,0.23873968803945803
427,428,A,2,Control-III,0.0804167787756015,0.410075728235014
428,429,A,2,Control-III,0.0749273319425575,0.599481679271474
429,430,A,2,Control-III,0.0696212265183985,0.805555245754659
430,431,A,2,Control-III,0.0645000348166771,1.0267707310971599
431,432,A,2,Control-III,0.0595652743570184,1.26149033324196
432,433,A,2,Control-III,0.0548184074154479,1.50797627037597
433,434,A,2,Control-III,0.0502608405910863,1.76440364685846
434,435,A,2,Control-III,0.0458939243893434,2.02887396411002
435,436,A,2,Control-III,0.0417189528217362,2.29942917643173
436,437,A,2,Control-III,0.0377371630224428,2.5740661876905
437,438,A,2,Control-III,0.0339497348817153,2.850751681542
438,439,A,2,Control-III,0.0303577906962511,3.12743717539351
439,440,A,2,Control-III,0.0269623948366326,3.4020741866522903
440,441,A,2,Control-III,0.023764553431932005,3.672629398974
441,442,A,2,Control-III,0.0207652140715723,3.93709971622556
442,443,A,2,Control-III,0.0179652655245371,4.19352709270805
443,444,A,2,Control-III,0.0153655374760089,4.44001302984206
444,445,A,2,Control-III,0.012966800281515001,4.6747326319868705
445,446,A,2,Control-III,0.0107697647386552,4.8959481173293495
446,447,A,2,Control-III,0.00877508187647673,5.102021683812549
447,448,A,2,Control-III,0.00698334276256035,5.2914276348490095
448,449,A,2,Control-III,0.00539507832787468,5.46276367504457
449,450,A,2,Control-III,0.00401075920944896,5.614761292302821
450,451,A,2,Control-III,0.00283079561091427,5.7462951494448795
451,452,A,2,Control-III,0.0018555371809503398,5.8563914158121
452,453,A,2,Control-III,0.0010852729096779302,5.944234977167599
453,454,A,2,Control-III,0.0005202310430242331,6.00917547051686
454,455,A,2,Control-III,0.00016057901508896498,6.050732099167809
455,456,A,2,Control-III,6.423398529942109e-06,6.06859719238129
456,457,A,2,Control-III,5.7809872983234206e-05,6.062638483257611
457,458,A,2,Control-III,0.00031472321152751804,6.0329000879943395
458,459,A,2,Control-III,0.0007770872851958309,5.97960217926546
459,460,A,2,Control-III,0.00144476508553466,5.90313935613991
460,461,A,2,Control-III,0.00231755876520197,5.804077722608111
461,462,A,2,Control-III,0.00339520969659407,5.68315069634614
462,463,A,2,Control-III,0.00467739854848254,5.54125357874777
463,464,A,2,Control-III,0.00616374538063836,5.37943692642627
464,465,A,2,Control-III,0.007853809756417491,5.19889877326078
465,466,A,2,Control-III,0.009747090873270541,5.00097576057258
466,467,A,2,Control-III,0.0118430277111425,4.787133241100451
467,468,A,2,Control-III,0.0141409991987141,4.55895443004164
468,469,A,2,Control-III,0.0166403243974391,4.3181286834805
469,470,A,2,Control-III,0.0193402627033216,4.06643899098707
470,471,A,2,Control-III,0.0222400140663722,3.80574877498606
471,472,A,2,Control-III,0.0253387192276799,3.53798809462926
472,473,A,2,Control-III,0.02863545997403,3.26513935631284
473,474,A,2,Control-III,0.0321292594099903,2.9892226366338996
474,475,A,2,Control-III,0.0358190822473848,2.7122807264501803
475,476,A,2,Control-III,0.0397038351120743,2.43636400677124
476,477,A,2,Control-III,0.0437823668679454,2.16351526845482
477,478,A,2,Control-III,0.0480534689580162,1.89575458809805
478,479,A,2,Control-III,0.05251587576256,1.63506437209703
479,480,A,2,Control-III,0.0571682649741338,1.3833746796035702
480,481,A,2,Control-III,0.0620092579894082,1.1425489330424299
481,482,A,2,Control-III,0.0670374203176742,0.9143701219836271
482,483,A,2,Control-III,0.072251262005918,0.700527602511495
483,484,A,2,Control-III,0.0776492380803241,0.502604589823294
484,485,A,2,Control-III,0.0832297490040826,0.322066436657797
485,486,A,2,Control-III,0.08899114115137,0.16024978433631304
486,487,A,2,Control-III,0.0949317072973528,0.0183526667379379
487,488,A,2,Control-III,0.10104968712407301,-0.10257435952404902
488,489,A,2,Control-III,0.10734326774207101,-0.20163599305584698
489,490,A,2,Control-III,0.113810584227583,-0.27809881618140303
490,491,A,2,Control-III,0.12044972017516001,-0.331396724910284
491,492,A,2,Control-III,0.127258708265535,-0.361135120173558
492,493,A,2,Control-III,0.134235530848586,-0.367093829297245
493,494,A,2,Control-III,0.141378120541212,-0.349228736083766
494,495,A,2,Control-III,0.148684360839935,-0.30767210743282203
495,496,A,2,Control-III,0.15615208674807401,-0.242731614083561
496,497,A,2,Control-III,0.163779085417276,-0.15488805272806197
497,498,A,2,Control-III,0.171563096803229,-0.044791786360842994
498,499,A,2,Control-III,0.179501814335369,0.0867420707812077
499,500,A,2,Control-III,0.187592885600359,0.23873968803945703
135,136,C,2,Control-III,0.555959105447311,-0.038305212322137
136,137,C,2,Control-III,0.5797736022408431,0.0519607808392
137,138,C,2,Control-III,0.603999824966824,0.15017012981221
138,139,C,2,Control-III,0.628630594872616,0.25559572693753
139,140,C,2,Control-III,0.653658613329519,0.367457037979209
140,141,C,2,Control-III,0.679076463995517,0.48492588092712996
141,142,C,2,Control-III,0.704876615012894,0.607132557566832
142,143,C,2,Control-III,0.731051421240092,0.7331722924208349
143,144,C,2,Control-III,0.757593126517126,0.862111931389697
144,145,C,2,Control-III,0.7844938659639069,0.9929968504985079
